L,rate
77.45,30847.965436089795
77.46,30828.229972342142
77.47,30808.504443907717
77.48,30788.788846205414
77.49,30769.08317465733
77.5,30749.387424687025
77.51,30729.70159172054
77.52,30710.025671185726
77.53,30690.35965851248
77.54,30670.70354913295
77.55,30651.05733848155
77.56,30631.421021994378
77.57,30611.79459510981
77.58,30592.178053268468
77.59,30572.571391912647
77.6,30552.97460648719
77.61,30533.38769243862
77.62,30513.810645215737
77.63,30494.24346026956
77.64,30474.68613305276
77.65,30455.138659020628
77.66,30435.601033629853
77.67,30416.07325234
77.68,30396.555310612395
77.69,30377.047203909755
77.7,30357.54892769792
77.71,30338.06047744424
77.72,30318.58184861832
77.73,30299.113036691437
77.74,30279.65403713748
77.75,30260.204845432327
77.76,30240.765457053272
77.77,30221.335867480822
77.78,30201.91607219649
77.79,30182.506066684175
77.8,30163.10584643025
77.81,30143.715406922627
77.82,30124.33474365134
77.83,30104.963852108915
77.84,30085.60272778926
77.85,30066.2513661889
77.86,30046.90976280668
77.87,30027.577913142384
77.88,30008.25581269857
77.89,29988.94345698017
77.9,29969.64084149364
77.91,29950.34796174771
77.92,29931.064813252953
77.93,29911.791391522285
77.94,29892.52769207013
77.95,29873.2737104138
77.96,29854.029442072246
77.97,29834.79488256589
77.98,29815.570027418154
77.99,29796.354872154036
78.0,29777.149412300565
78.01,29757.953643386885
78.02,29738.7675609444
78.03,29719.591160505523
78.04,29700.424437606416
78.05,29681.267387784086
78.06,29662.120006577563
78.07,29642.982289528492
78.08,29623.854232180205
78.09,29604.735830077992
78.1,29585.62707876951
78.11,29566.527973804103
78.12,29547.43851073372
78.13,29528.35868511133
78.14,29509.28849249254
78.15,29490.22792843566
78.16,29471.17698849962
78.17,29452.135668246276
78.18,29433.10396323935
78.19,29414.08186904499
78.2,29395.069381230016
78.21,29376.06649536504
78.22,29357.073207021593
78.23,29338.089511773404
78.24,29319.115405196382
78.25,29300.150882868253
78.26,29281.195940368718
78.27,29262.250573280337
78.28,29243.31477718633
78.29,29224.38854767306
78.3,29205.471880328267
78.31,29186.56477074184
78.32,29167.66721450597
78.33,29148.779207214408
78.34,29129.900744463164
78.35,29111.031821850094
78.36,29092.172434975713
78.37,29073.32257944142
78.38,29054.482250851794
78.39,29035.651444812367
78.4,29016.830156931286
78.41,28998.018382818802
78.42,28979.216118086886
78.43,28960.423358349566
78.44,28941.640099222746
78.45,28922.866336324463
78.46,28904.102065274983
78.47,28885.34728169629
78.48,28866.601981212083
78.49,28847.866159449106
78.5,28829.139812034493
78.51,28810.422934598748
78.52,28791.715522774186
78.53,28773.017572194312
78.54,28754.329078495317
78.55,28735.650037315132
78.56,28716.980444293673
78.57,28698.320295073325
78.58,28679.669585297645
78.59,28661.028310612655
78.6,28642.396466666534
78.61,28623.77404910876
78.62,28605.161053591604
78.63,28586.557475768914
78.64,28567.963311296717
78.65,28549.378555832318
78.66,28530.803205035885
78.67,28512.23725456958
78.68,28493.68070009644
78.69,28475.13353728311
78.7,28456.595761796532
78.71,28438.06736930714
78.72,28419.548355486015
78.73,28401.038716007177
78.74,28382.538446546492
78.75,28364.047542781078
78.76,28345.566000390747
78.77,28327.093815057462
78.78,28308.63098246399
78.79,28290.177498296278
78.8,28271.73335824196
78.81,28253.298557990267
78.82,28234.87309323277
78.83,28216.4569596626
78.84,28198.050152974967
78.85,28179.65266886778
78.86,28161.26450303966
78.87,28142.88565119237
78.88,28124.516109028722
78.89,28106.15587225404
78.9,28087.804936575125
78.91,28069.4632977016
78.92,28051.13095134422
78.93,28032.807893215697
78.94,28014.49411903119
78.95,27996.189624507948
78.96,27977.894405364103
78.97,27959.608457321036
78.98,27941.331776101175
78.99,27923.0643574292
79.0,27904.806197032125
79.01,27886.557290638044
79.02,27868.31763397796
79.03,27850.087222783884
79.04,27831.866052790803
79.05,27813.654119734496
79.06,27795.45141935381
79.07,27777.257947388764
79.08,27759.073699581688
79.09,27740.89867167678
79.1,27722.732859419983
79.11,27704.57625855926
79.12,27686.428864844725
79.13,27668.29067402833
79.14,27650.16168186381
79.15,27632.041884107348
79.16,27613.931276515807
79.17,27595.829854849824
79.18,27577.737614870188
79.19,27559.654552340944
79.2,27541.580663027413
79.21,27523.515942696835
79.22,27505.46038711862
79.23,27487.413992063885
79.24,27469.37675330627
79.25,27451.348666620153
79.26,27433.3297277831
79.27,27415.31993257416
79.28,27397.319276773673
79.29,27379.327756164672
79.3,27361.345366532245
79.31,27343.37210366243
79.32,27325.40796334426
79.33,27307.452941367876
79.34,27289.507033526002
79.35,27271.570235612755
79.36,27253.64254342449
79.37,27235.723952759112
79.38,27217.81445941729
79.39,27199.914059200128
79.4,27182.022747912448
79.41,27164.140521359113
79.42,27146.267375348685
79.43,27128.403305690466
79.44,27110.548308196114
79.45,27092.702378678754
79.46,27074.8655129541
79.47,27057.037706839103
79.48,27039.21895615349
79.49,27021.409256717707
79.5,27003.608604355104
79.51,26985.816994890632
79.52,26968.034424150606
79.53,26950.260887964312
79.54,26932.496382162033
79.55,26914.74090257664
79.56,26896.994445042106
79.57,26879.2570053946
79.58,26861.52857947297
79.59,26843.809163116486
79.6,26826.098752167876
79.61,26808.39734247086
79.62,26790.704929870742
79.63,26773.021510215738
79.64,26755.34707935529
79.65,26737.681633140735
79.66,26720.02516742516
79.67,26702.377678064266
79.68,26684.739160915262
79.69,26667.109611836826
79.7,26649.489026689556
79.71,26631.877401336915
79.72,26614.274731643396
79.73,26596.681013475223
79.74,26579.09624270137
79.75,26561.52041519154
79.76,26543.953526818525
79.77,26526.395573455855
79.78,26508.846550980037
79.79,26491.306455268455
79.8,26473.77528220107
79.81,26456.253027659724
79.82,26438.739687527155
79.83,26421.235257689765
79.84,26403.739734033566
79.85,26386.253112448805
79.86,26368.775388825758
79.87,26351.30655905725
79.88,26333.846619038763
79.89,26316.395564665854
79.9,26298.95339183774
79.91,26281.520096454296
79.92,26264.095674417928
79.93,26246.68012163264
79.94,26229.273434004455
79.95,26211.875607441238
79.96,26194.48663785222
79.97,26177.106521149413
79.98,26159.735253245974
79.99,26142.37283005743
80.0,26125.019247500324
80.01,26107.67450149391
80.02,26090.338587959286
80.03,26073.011502818645
80.04,26055.693241997084
80.05,26038.38380142034
80.06,26021.08317701724
80.07,26003.791364717774
80.08,25986.508360453696
80.09,25969.23416015898
80.1,25951.96875976929
80.11,25934.71215522184
80.12,25917.464342456708
80.13,25900.22531741436
80.14,25882.995076038216
80.15,25865.77361427322
80.16,25848.56092806624
80.17,25831.35701336548
80.18,25814.161866121794
80.19,25796.975482287264
80.2,25779.797857815996
80.21,25762.62898866443
80.22,25745.468870789762
80.23,25728.317500152036
80.24,25711.17487271263
80.25,25694.0409844348
80.26,25676.915831283848
80.27,25659.799409227042
80.28,25642.69171423313
80.29,25625.592742272358
80.3,25608.502489317718
80.31,25591.420951343513
80.32,25574.348124325854
80.33,25557.284004242872
80.34,25540.22858707408
80.35,25523.181868801727
80.36,25506.143845408835
80.37,25489.11451288135
80.38,25472.093867205713
80.39,25455.081904371655
80.4,25438.07862036943
80.41,25421.084011191833
80.42,25404.098072833804
80.43,25387.120801291076
80.44,25370.15219256193
80.45,25353.192242646364
80.46,25336.24094754624
80.47,25319.29830326534
80.48,25302.364305808485
80.49,25285.43895118363
80.5,25268.522235398945
80.51,25251.614154466384
80.52,25234.714704397767
80.53,25217.8238812079
80.54,25200.94168091296
80.55,25184.06809953142
80.56,25167.20313308292
80.57,25150.34677758937
80.58,25133.499029074024
80.59,25116.65988356259
80.6,25099.829337082356
80.61,25083.007385662
80.62,25066.19402533232
80.63,25049.389252126373
80.64,25032.593062077816
80.65,25015.80545122362
80.66,24999.02641560148
80.67,24982.255951251176
80.68,24965.494054214258
80.69,24948.74072053433
80.7,24931.995946256735
80.71,24915.259727428198
80.72,24898.5320600975
80.73,24881.812940315926
80.74,24865.102364135404
80.75,24848.40032760977
80.76,24831.706826795995
80.77,24815.0218577511
80.78,24798.345416535187
80.79,24781.677499209247
80.8,24765.018101836693
80.81,24748.367220482647
80.82,24731.72485121374
80.83,24715.09099009839
80.84,24698.46563320735
80.85,24681.848776612285
80.86,24665.24041638756
80.87,24648.640548608626
80.88,24632.049169352857
80.89,24615.466274700117
80.9,24598.89186073096
80.91,24582.32592352833
80.92,24565.768459177067
80.93,24549.219463763406
80.94,24532.678933375555
80.95,24516.146864103604
80.96,24499.623252039484
80.97,24483.108093276314
80.98,24466.601383909594
80.99,24450.103120036667
81.0,24433.613297755994
81.01,24417.131913168352
81.02,24400.65896237644
81.03,24384.194441484222
81.04,24367.73834659745
81.05,24351.290673824424
81.06,24334.851419274295
81.07,24318.420579058147
81.08,24301.99814928943
81.09,24285.584126082682
81.1,24269.17850555475
81.11,24252.781283823497
81.12,24236.392457009842
81.13,24220.012021235056
81.14,24203.63997262261
81.15,24187.276307298638
81.16,24170.921021389782
81.17,24154.57411102512
81.18,24138.23557233529
81.19,24121.9054014529
81.2,24105.583594511827
81.21,24089.270147648593
81.22,24072.96505700034
81.23,24056.668318706856
81.24,24040.37992890955
81.25,24024.09988375128
81.26,24007.828179376476
81.27,23991.564811932298
81.28,23975.309777566268
81.29,23959.063072428857
81.3,23942.82469267184
81.31,23926.594634448826
81.32,23910.372893914515
81.33,23894.159467226484
81.34,23877.954350543514
81.35,23861.75754002545
81.36,23845.56903183537
81.37,23829.38882213651
81.38,23813.21690709529
81.39,23797.053282878813
81.4,23780.897945656507
81.41,23764.750891599306
81.42,23748.61211687969
81.43,23732.481617672333
81.44,23716.35939015321
81.45,23700.245430500614
81.46,23684.139734894005
81.47,23668.042299514873
81.48,23651.953120546183
81.49,23635.872194172967
81.5,23619.799516581974
81.51,23603.73508396116
81.52,23587.678892501193
81.53,23571.630938393264
81.54,23555.591217831105
81.55,23539.55972701017
81.56,23523.536462127347
81.57,23507.52141938152
81.58,23491.514594972865
81.59,23475.515985103673
81.6,23459.525585977914
81.61,23443.543393801483
81.62,23427.569404781472
81.63,23411.60361512687
81.64,23395.646021048866
81.65,23379.696618759415
81.66,23363.75540447358
81.67,23347.822374406507
81.68,23331.89752477661
81.69,23315.980851802895
81.7,23300.07235170669
81.71,23284.17202071032
81.72,23268.279855039276
81.73,23252.395850919464
81.74,23236.520004578393
81.75,23220.652312246362
81.76,23204.79277015487
81.77,23188.941374536607
81.78,23173.09812162666
81.79,23157.263007661808
81.8,23141.43602888013
81.81,23125.617181521673
81.82,23109.806461827924
81.83,23094.003866042618
81.84,23078.209390410488
81.85,23062.42303117864
81.86,23046.64478459584
81.87,23030.87464691175
81.88,23015.112614378868
81.89,22999.35868325056
81.9,22983.612849782097
81.91,22967.875110230372
81.92,22952.14546085465
81.93,22936.42389791528
81.94,22920.710417673934
81.95,22905.00501639501
81.96,22889.307690343394
81.97,22873.618435787113
81.98,22857.93724899472
81.99,22842.264126236892
82.0,22826.59906378575
82.01,22810.942057915585
82.02,22795.293104901953
82.03,22779.652201022313
82.04,22764.019342555875
82.05,22748.394525783315
82.06,22732.777746987187
82.07,22717.169002451526
82.08,22701.568288462408
82.09,22685.975601307073
82.1,22670.390937274973
82.11,22654.814292656974
82.12,22639.245663745387
82.13,22623.68504683512
82.14,22608.132438221954
82.15,22592.587834203034
82.16,22577.051231078265
82.17,22561.52262514858
82.18,22546.002012716417
82.19,22530.489390086204
82.2,22514.984753564408
82.21,22499.488099457976
82.22,22483.99942407727
82.23,22468.518723732595
82.24,22453.045994736814
82.25,22437.58123340501
82.26,22422.124436052527
82.27,22406.675598997717
82.28,22391.23471855941
82.29,22375.80179105956
82.3,22360.376812820305
82.31,22344.959780166464
82.32,22329.550689423973
82.33,22314.149536920628
82.34,22298.756318985972
82.35,22283.371031951192
82.36,22267.993672149183
82.37,22252.624235914376
82.38,22237.26271958275
82.39,22221.909119492306
82.4,22206.563431982344
82.41,22191.225653394362
82.42,22175.895780070452
82.43,22160.5738083557
82.44,22145.259734595784
82.45,22129.953555138876
82.46,22114.655266334325
82.47,22099.364864533116
82.48,22084.08234608762
82.49,22068.807707352913
82.5,22053.540944684886
82.51,22038.28205444092
82.52,22023.031032980583
82.53,22007.787876664835
82.54,21992.55258185655
82.55,21977.325144919705
82.56,21962.10556222068
82.57,21946.893830126806
82.58,21931.689945007427
82.59,21916.493903233724
82.6,21901.30570117785
82.61,21886.125335214154
82.62,21870.95280171855
82.63,21855.78809706862
82.64,21840.6312176434
82.65,21825.482159823707
82.66,21810.340919992013
82.67,21795.20749453219
82.68,21780.08187983035
82.69,21764.964072273488
82.7,21749.85406825112
82.71,21734.751864153113
82.72,21719.65745637247
82.73,21704.57084130279
82.74,21689.49201533963
82.75,21674.420974880326
82.76,21659.357716323208
82.77,21644.302236069612
82.78,21629.254530520753
82.79,21614.214596081154
82.8,21599.18242915537
82.81,21584.15802615111
82.82,21569.141383476413
82.83,21554.132497542007
82.84,21539.13136475949
82.85,21524.137981542288
82.86,21509.15234430613
82.87,21494.17444946698
82.88,21479.204293444007
82.89,21464.241872656356
82.9,21449.287183526525
82.91,21434.340222477247
82.92,21419.4009859334
82.93,21404.469470322056
82.94,21389.54567207066
82.95,21374.62958760931
82.96,21359.721213369514
82.97,21344.820545783867
82.98,21329.927581287247
82.99,21315.042316316052
83.0,21300.16474730749
83.01,21285.294870701753
83.02,21270.43268293956
83.03,21255.5781804637
83.04,21240.731359718342
83.05,21225.892217149772
83.06,21211.06074920509
83.07,21196.236952333453
83.08,21181.42082298596
83.09,21166.612357614755
83.1,21151.811552673837
83.11,21137.0184046187
83.12,21122.23290990693
83.13,21107.455064996902
83.14,21092.68486634926
83.15,21077.922310425583
83.16,21063.167393690095
83.17,21048.42011260775
83.18,21033.680463645338
83.19,21018.948443271292
83.2,21004.2240479558
83.21,20989.50727417026
83.22,20974.79811838802
83.23,20960.0965770841
83.24,20945.402646734485
83.25,20930.716323817633
83.26,20916.03760481295
83.27,20901.36648620154
83.28,20886.702964466418
83.29,20872.047036092164
83.3,20857.39869756451
83.31,20842.75794537121
83.32,20828.124776001165
83.33,20813.499185945548
83.34,20798.881171696372
83.35,20784.270729747983
83.36,20769.667856595817
83.37,20755.072548737025
83.38,20740.48480267016
83.39,20725.904614895677
83.4,20711.33198191545
83.41,20696.76690023314
83.42,20682.209366353683
83.43,20667.65937678374
83.44,20653.116928031515
83.45,20638.58201660711
83.46,20624.05463902164
83.47,20609.534791788123
83.48,20595.02247142151
83.49,20580.51767443781
83.5,20566.020397354292
83.51,20551.53063669089
83.52,20537.048388967953
83.53,20522.57365070874
83.54,20508.106418436448
83.55,20493.64668867707
83.56,20479.19445795816
83.57,20464.749722807825
83.58,20450.312479756714
83.59,20435.882725336967
83.6,20421.460456082077
